row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj
430,126,1,3,False,corrupt,False,,,,,,,,,,,,,
430,126,1,3,False,corrupt_det,True,,2.0,"""The","""Raw",-1.296856164932251,-19.781230926513672,2.0,2.0,18.48437476158142,-5.270586967468262,-14.989336967468262,9.71875,8.765624761581421
431,126,2,3,True,corrupt,True,,9.0,"scoreless""),","scoreboardless""),",-0.01326238177716732,-16.682649612426758,3.0,3.0,16.66938723064959,-14.206945419311523,-28.4191951751709,14.212249755859375,2.4571374747902155
431,126,2,3,True,corrupt_det,True,,7.0,Red,Wife,-2.45041561126709,-17.817604064941406,1.0,1.0,15.367188453674316,-8.851089477539062,-13.421401977539062,4.5703125,10.796875953674316
432,127,0,3,False,corrupt,True,,13.0,British,American,-0.26892367005348206,-11.58142375946045,1.0,1.0,11.312500089406967,-3.993199348449707,-5.430699348449707,1.4375,9.875000089406967
432,127,0,3,False,corrupt_det,True,,13.0,British,Cricket,-0.26892367005348206,-17.850954055786133,1.0,1.0,17.58203038573265,-3.993199348449707,-12.055699348449707,8.0625,9.51953038573265
433,127,1,3,False,corrupt,False,,,,,,,,,,,,,
433,127,1,3,False,corrupt_det,False,,,,,,,,,,,,,
435,128,0,3,False,corrupt,True,,20.0,India.,Turkey.,-12.36329174041748,-19.807016372680664,2.0,2.0,7.443724632263184,-16.0098819732666,-17.871395111083984,1.8615131378173828,5.582211494445801
435,128,0,3,False,corrupt_det,True,,9.0,Turkish,Australian,-0.8543225526809692,-11.13557243347168,1.0,1.0,10.28124988079071,-8.644698143005371,-13.519698143005371,4.875,5.4062498807907104
436,128,1,3,False,corrupt,False,,,,,,,,,,,,,
436,128,1,3,False,corrupt_det,True,,2.0,"""The","""Island",-2.1596553325653076,-11.024724960327148,2.0,3.0,8.86506962776184,-5.270586967468262,-13.883113861083984,8.612526893615723,0.25254273414611816
437,128,2,3,True,corrupt,True,,23.0,"ware""),","bricks""),",-0.4757457971572876,-20.817609786987305,2.0,2.0,20.341863989830017,-10.934961318969727,-15.134491920471191,4.199530601501465,16.142333388328552
437,128,2,3,True,corrupt_det,True,,5.0,"(""Samian","(""Star",-12.859269142150879,-23.61124038696289,3.0,2.0,10.751971244812012,-23.97492790222168,-12.662321090698242,-11.312606811523438,22.06457805633545
438,129,0,3,False,corrupt,True,,14.0,footballing,basketballing,-2.170315742492676,-15.545683860778809,2.0,2.0,13.375368118286133,-10.172338485717773,-17.748605728149414,7.576267242431641,5.799100875854492
439,129,1,3,False,corrupt,True,,26.0,Cricket,Rugby,-0.4009973108768463,-4.088497161865234,1.0,1.0,3.687499850988388,-7.284883975982666,-6.784883975982666,-0.5,4.187499850988388
439,129,1,3,False,corrupt_det,True,,22.0,1875,1882,-2.0182924270629883,-5.463590621948242,5.0,5.0,3.445298194885254,-6.82535457611084,-7.341993808746338,0.516639232635498,2.928658962249756
440,129,2,3,True,corrupt,False,,,,,,,,,,,,,
440,129,2,3,True,corrupt_det,True,,2.0,"""Club""","""Gardens""",-0.0006574984872713685,-33.5438117980957,3.0,5.0,33.54315429960843,-22.475555419921875,-47.99128341674805,25.515727996826172,8.02742630278226
441,130,0,5,False,corrupt,True,,14.0,pioneering,failing,-1.065861701965332,-18.763126373291016,1.0,1.0,17.697264671325684,-12.750689506530762,-15.141314506530762,2.390625,15.306639671325684
442,130,1,5,False,corrupt,False,,,,,,,,,,,,,
442,130,1,5,False,corrupt_det,True,,11.0,1965,1972,-6.588796615600586,-7.143749713897705,5.0,5.0,0.5549530982971191,-11.136160850524902,-11.401297569274902,0.26513671875,0.28981637954711914
443,130,2,5,False,corrupt,True,,19.0,results.,failures.,-9.370208740234375,-15.516830444335938,2.0,2.0,6.1466217041015625,-7.918524742126465,-13.751151084899902,5.8326263427734375,0.313995361328125
445,130,4,5,True,corrupt,False,,,,,,,,,,,,,
446,131,0,3,False,corrupt,False,,,,,,,,,,,,,
446,131,0,3,False,corrupt_det,True,,14.0,Latin,City,-1.3659844398498535,-21.053483963012695,1.0,1.0,19.687499523162842,-10.95822525024414,-17.50802993774414,6.5498046875,13.137694835662842
447,131,1,3,False,corrupt,True,,15.0,"(""genotype""),","(""phenotype""),",-12.785978317260742,-17.447612762451172,4.0,4.0,4.66163444519043,-24.76603889465332,-27.760204315185547,2.9941654205322266,1.6674690246582031
447,131,1,3,False,corrupt_det,True,,2.0,"""The","""Japanese",-8.949952125549316,-19.262451171875,2.0,2.0,10.312499046325684,-8.861515998840332,-14.424016952514648,5.562500953674316,4.749998092651367
448,131,2,3,True,corrupt,False,,,,,,,,,,,,,
449,132,0,3,False,corrupt,True,,8.0,Japanese,French,-0.2419355809688568,-11.679435729980469,1.0,1.0,11.437500149011612,-8.646586418151855,-8.334086418151855,-0.3125,11.750000149011612
449,132,0,3,False,corrupt_det,True,,8.0,Japanese,Jackson,-0.2419355809688568,-21.32396697998047,1.0,1.0,21.082031399011612,-8.646586418151855,-18.845806121826172,10.199219703674316,10.882811695337296
450,132,1,3,False,corrupt,False,,,,,,,,,,,,,
450,132,1,3,False,corrupt_det,True,,2.0,"""Critical","""Poland",-16.496360778808594,-23.20795440673828,2.0,3.0,6.7115936279296875,-19.23651695251465,-22.25211524963379,3.0155982971191406,3.695995330810547
451,132,2,3,True,corrupt,False,,,,,,,,,,,,,
451,132,2,3,True,corrupt_det,True,,2.0,"""Reviewers""","""Holocaust""",-0.0008875973289832473,-33.92161560058594,4.0,4.0,33.920728003256954,-33.1842041015625,-21.98928451538086,-11.19491958618164,45.115647589438595
452,133,0,3,False,corrupt,False,,,,,,,,,,,,,
452,133,0,3,False,corrupt_det,True,,4.0,Spanish,This,-0.48994719982147217,-17.429399490356445,1.0,1.0,16.939452290534973,-12.919872283935547,-17.544872283935547,4.625,12.314452290534973
454,133,2,3,True,corrupt,False,,,,,,,,,,,,,
454,133,2,3,True,corrupt_det,True,,5.0,"(""They","(""Lancaster",-12.613067626953125,-18.96721076965332,2.0,4.0,6.354143142700195,-14.4341402053833,-14.136514663696289,-0.2976255416870117,6.651768684387207
455,134,0,3,False,corrupt,True,,10.0,Italian,German,-0.9156040549278259,-6.853104114532471,1.0,1.0,5.937500059604645,-9.801376342773438,-7.363876819610596,-2.437499523162842,8.374999582767487
455,134,0,3,False,corrupt_det,True,,10.0,Italian,States,-0.9156040549278259,-15.696853637695312,1.0,1.0,14.781249582767487,-9.801376342773438,-15.770126342773438,5.96875,8.812499582767487
456,134,1,3,False,corrupt,True,,16.0,"Piac""","Paris""",-0.5294501185417175,-16.16853141784668,3.0,2.0,15.639081299304962,-17.826675415039062,-13.672395706176758,-4.154279708862305,19.793361008167267
456,134,1,3,False,corrupt_det,True,,2.0,"""He","""Marshall",-4.187790870666504,-13.571084022521973,2.0,3.0,9.383293151855469,-7.895586967468262,-13.34838581085205,5.452798843383789,3.9304943084716797
457,134,2,3,True,corrupt,False,,,,,,,,,,,,,
457,134,2,3,True,corrupt_det,True,,2.0,"""Piac""","""Tyrannosaurus""",-0.005329480394721031,-63.916080474853516,4.0,7.0,63.910750994458795,-38.55980682373047,-44.67389678955078,6.1140899658203125,57.79666102863848
458,135,0,3,False,corrupt,True,,11.0,rock,classical,-0.2697458565235138,-14.363495826721191,1.0,1.0,14.093749970197678,-11.996557235717773,-13.465307235717773,1.46875,12.624999970197678
458,135,0,3,False,corrupt_det,True,,10.0,Canadian,In,-0.35772064328193665,-19.57549476623535,1.0,1.0,19.217774122953415,-7.854844093322754,-15.886094093322754,8.03125,11.186524122953415
459,135,1,3,False,corrupt,True,,27.0,dense,sparse,-0.038502756506204605,-11.85100269317627,1.0,1.0,11.812499936670065,-10.167030334472656,-13.542030334472656,3.375,8.437499936670065
459,135,1,3,False,corrupt_det,True,,2.0,"""Later","""Asian",-11.998550415039062,-19.561050415039062,2.0,2.0,7.5625,-21.17401695251465,-21.06464195251465,-0.109375,7.671875
460,135,2,3,True,corrupt,False,,,,,,,,,,,,,
461,136,0,3,False,corrupt,True,,18.0,fictional,non-fictional,-0.965273916721344,-13.869762420654297,1.0,3.0,12.904488503932953,-6.296942710876465,-17.41796112060547,11.121018409729004,1.783470094203949
461,136,0,3,False,corrupt_det,True,,19.0,"""Global","""Roman",-4.147152900695801,-11.3971529006958,2.0,2.0,7.25,-13.547822952270508,-13.235322952270508,-0.3125,7.5625
462,136,1,3,False,corrupt,True,,30.0,"""First","""Second",-5.735719680786133,-9.360719680786133,2.0,2.0,3.625,-13.345666885375977,-13.970666885375977,0.625,3.0
462,136,1,3,False,corrupt_det,True,,6.0,Section,Hawaiian,-4.487817764282227,-13.362817764282227,1.0,1.0,8.875,-10.668821334838867,-11.903196334838867,1.234375,7.640625
463,136,2,3,True,corrupt,True,,43.0,describes,contradicts,-6.389380931854248,-20.946792602539062,1.0,2.0,14.557411670684814,-14.276741981506348,-18.413610458374023,4.136868476867676,10.420543193817139
463,136,2,3,True,corrupt_det,True,,11.0,First,English,-8.31746768951416,-11.97371768951416,1.0,1.0,3.65625,-10.41598892211914,-7.322239398956299,-3.093749523162842,6.749999523162842
464,137,0,5,False,corrupt,True,,21.0,Wellington.,Sydney.,-11.2132568359375,-15.651798248291016,2.0,2.0,4.438541412353516,-19.071874618530273,-15.980745315551758,-3.0911293029785156,7.529670715332031
464,137,0,5,False,corrupt_det,True,,18.0,Royal,Lansing,-1.5800200700759888,-18.376895904541016,1.0,1.0,16.796875834465027,-5.925876617431641,-16.74618911743164,10.8203125,5.976563334465027
465,137,1,5,False,corrupt,True,,21.0,established.,"established.""",-4.686017990112305,-6.436017990112305,2.0,2.0,1.75,-3.8911571502685547,-1.3911569118499756,-2.500000238418579,4.250000238418579
465,137,1,5,False,corrupt_det,True,,4.0,1975,1982,-3.2211055755615234,-3.943049192428589,5.0,5.0,0.7219436168670654,-13.58340072631836,-13.55958366394043,-0.023817062377929688,0.7457606792449951
466,137,2,5,False,corrupt,True,,11.0,conservation,economic,-9.316465377807617,-12.566465377807617,1.0,1.0,3.25,-14.689940452575684,-6.814940452575684,-7.875,11.125
466,137,2,5,False,corrupt_det,True,,1.0,1984,1991,-31.086986541748047,-30.674253463745117,5.0,5.0,-0.4127330780029297,-21.613405227661133,-22.43697738647461,0.8235721588134766,-1.2363052368164062
469,138,0,3,False,corrupt,True,,6.0,"(""Sir","(""Lady",-2.3084959983825684,-12.43349552154541,2.0,2.0,10.124999523162842,-9.74978256225586,-9.81228256225586,0.0625,10.062499523162842
469,138,0,3,False,corrupt_det,True,,6.0,"(""Sir","(""Civil",-2.3084959983825684,-16.730371475219727,2.0,2.0,14.421875476837158,-9.74978256225586,-13.34353256225586,3.59375,10.828125476837158
471,138,2,3,True,corrupt,True,,27.0,American,Australian,-1.5164977312088013,-11.016497611999512,1.0,1.0,9.49999988079071,-8.988446235656738,-11.175946235656738,2.1875,7.3124998807907104
471,138,2,3,True,corrupt_det,True,,14.0,2,6,-1.8049501180648804,-5.17995023727417,2.0,2.0,3.3750001192092896,-2.2186317443847656,-4.843631744384766,2.625,0.7500001192092896
472,139,0,3,False,corrupt,True,,20.0,Tyrannosaurus.,Triceratops.,-10.851536750793457,-15.598856925964355,5.0,5.0,4.747320175170898,-20.120817184448242,-20.442890167236328,0.32207298278808594,4.4252471923828125
472,139,0,3,False,corrupt_det,True,,20.0,Tyrannosaurus.,Trek.,-10.851536750793457,-20.460180282592773,5.0,2.0,9.608643531799316,-20.120817184448242,-19.400928497314453,-0.7198886871337891,10.328532218933105
473,139,1,3,False,corrupt,True,,30.0,Japanese,French,-1.4527406692504883,-10.546490669250488,1.0,1.0,9.09375,-6.072454452514648,-9.322454452514648,3.25,5.84375
473,139,1,3,False,corrupt_det,True,,2.0,"""Another","""Unit",-4.064798831939697,-16.721050262451172,2.0,2.0,12.656251430511475,-12.645586967468262,-14.520586967468262,1.875,10.781251430511475
474,139,2,3,True,corrupt,True,,26.0,"""titanosaur","""triceratops",-16.310304641723633,-18.892616271972656,4.0,5.0,2.5823116302490234,-31.422574996948242,-25.164566040039062,-6.25800895690918,8.840320587158203
474,139,2,3,True,corrupt_det,True,,2.0,"""Nip""","""Korea""",-2.6702549803303555e-05,-54.26701354980469,4.0,4.0,54.266986847254884,-45.17611312866211,-26.2032413482666,-18.972871780395508,73.23985862765039
475,140,0,3,False,corrupt,True,,11.0,book,movie,-0.8448048830032349,-5.594804763793945,1.0,1.0,4.7499998807907104,-10.455650329589844,-15.580650329589844,5.125,-0.37500011920928955
476,140,1,3,False,corrupt,False,,,,,,,,,,,,,
476,140,1,3,False,corrupt_det,True,,10.0,"25""","32""",-0.14731962978839874,-25.133235931396484,4.0,4.0,24.985916301608086,-15.203897476196289,-16.106197357177734,0.9022998809814453,24.08361642062664
477,140,2,3,True,corrupt,False,,,,,,,,,,,,,
477,140,2,3,True,corrupt_det,True,,2.0,"""25""","""32""",-5.7220358939957805e-06,-29.656923294067383,4.0,4.0,29.65691757203149,-26.881404876708984,-29.079219818115234,2.19781494140625,27.45910263062524
478,141,0,3,False,corrupt,False,,,,,,,,,,,,,
479,141,1,3,False,corrupt,True,,30.0,virulence,non-virulent,-4.31048583984375,-12.15994644165039,2.0,4.0,7.849460601806641,-18.722820281982422,-28.961265563964844,10.238445281982422,-2.3889846801757812
479,141,1,3,False,corrupt_det,True,,3.0,"""My","""United",-5.589447021484375,-16.058197021484375,2.0,2.0,10.46875,-11.421270370483398,-12.921270370483398,1.5,8.96875
480,141,2,3,True,corrupt,True,,21.0,"""Dracaena","""Alocasia",-14.211487770080566,-17.60808753967285,4.0,4.0,3.396599769592285,-23.86651611328125,-28.44342803955078,4.576911926269531,-1.180312156677246
480,141,2,3,True,corrupt_det,True,,15.0,Calathea,British,-14.304437637329102,-12.575170516967773,3.0,1.0,-1.7292671203613281,-19.21988296508789,-8.076098442077637,-11.143784523010254,9.414517402648926
481,142,0,3,False,corrupt,True,,8.0,Jewish,Muslim,-0.8006346225738525,-14.769384384155273,1.0,1.0,13.968749761581421,-10.75736141204834,-12.72611141204834,1.96875,11.999999761581421
481,142,0,3,False,corrupt_det,True,,8.0,Jewish,Mumbai,-0.8006346225738525,-23.160009384155273,1.0,1.0,22.35937476158142,-10.75736141204834,-15.60892391204834,4.8515625,17.50781226158142
483,142,2,3,True,corrupt,False,,,,,,,,,,,,,
483,142,2,3,True,corrupt_det,True,,9.0,"(""Survived","(""About",-7.3741655349731445,-17.958820343017578,3.0,2.0,10.584654808044434,-18.267667770385742,-11.8146390914917,-6.453028678894043,17.037683486938477
484,143,0,3,False,corrupt,True,,11.0,"Physics""),","Literature""),",-0.572979748249054,-17.380084991455078,2.0,2.0,16.807105243206024,-2.657621383666992,-3.9399466514587402,1.282325267791748,15.524779975414276
484,143,0,3,False,corrupt_det,True,,7.0,"(""The","(""German",-1.531414270401001,-14.187664031982422,2.0,2.0,12.656249761581421,-5.2977166175842285,-7.9227166175842285,2.625,10.031249761581421
485,143,1,3,False,corrupt,True,,18.0,"neutrino""","photon""",-0.15200625360012054,-9.983702659606934,3.0,2.0,9.831696406006813,-9.405608177185059,-8.00234603881836,-1.4032621383666992,11.234958544373512
485,143,1,3,False,corrupt_det,True,,2.0,"""The","""Texas",-1.3713394403457642,-16.652587890625,2.0,2.0,15.281248450279236,-5.270586967468262,-12.864336967468262,7.59375,7.687498450279236
486,143,2,3,True,corrupt,True,,27.0,"""neutrino""","""neutron""",-0.9363682866096497,-13.685632705688477,5.0,4.0,12.749264419078827,-20.052343368530273,-21.862459182739258,1.8101158142089844,10.939148604869843
486,143,2,3,True,corrupt_det,True,,2.0,"""1""","""3""",-0.0018429411575198174,-17.167490005493164,3.0,3.0,17.165647064335644,-26.16463851928711,-27.17344856262207,1.008810043334961,16.156837021000683
487,144,0,5,False,corrupt,True,,17.0,historical,fictional,-1.0796037912368774,-5.892103672027588,1.0,1.0,4.8124998807907104,-2.236171245574951,-9.517420768737793,7.281249523162842,-2.4687496423721313
488,144,1,5,False,corrupt,False,,,,,,,,,,,,,
488,144,1,5,False,corrupt_det,True,,2.0,"""The","""Is",-10.169109344482422,-19.669109344482422,2.0,2.0,9.5,-8.861515998840332,-13.799016952514648,4.937500953674316,4.562499046325684
489,144,2,5,False,corrupt,False,,,,,,,,,,,,,
490,144,3,5,False,corrupt,True,,4.0,mid-number,low-number,-1.005525827407837,-23.52072525024414,2.0,2.0,22.515199422836304,-2.4960856437683105,-20.481027603149414,17.984941959381104,4.5302574634552
490,144,3,5,False,corrupt_det,True,,2.0,"""1""","""3""",-0.0026018316857516766,-16.479387283325195,3.0,3.0,16.476785451639444,-26.16463851928711,-27.17344856262207,1.008810043334961,15.467975408304483
491,144,4,5,True,corrupt,True,,20.0,historical,fictional,-1.9051467180252075,-11.155146598815918,1.0,1.0,9.24999988079071,-7.545609951019287,-12.076860427856445,4.531250476837158,4.718749403953552
491,144,4,5,True,corrupt_det,False,,,,,,,,,,,,,
492,145,0,3,False,corrupt,False,,,,,,,,,,,,,
492,145,0,3,False,corrupt_det,True,,15.0,"1977,","1984,",-2.543520927429199,-3.977426052093506,6.0,6.0,1.4339051246643066,-7.209383964538574,-6.877999782562256,-0.33138418197631836,1.765289306640625
493,145,1,3,False,corrupt,True,,31.0,Northwood,Fairbanks,-5.449944496154785,-3.6177875995635986,2.0,2.0,-1.8321568965911865,-14.282438278198242,-6.968053817749023,-7.314384460449219,5.482227563858032
493,145,1,3,False,corrupt_det,True,,3.0,"""The","""Anna",-12.595867156982422,-28.439617156982422,2.0,2.0,15.84375,-5.874821662902832,-14.468571662902832,8.59375,7.25
494,145,2,3,True,corrupt,True,,28.0,"destroyed""","intact""",-0.8879362940788269,-13.641980171203613,2.0,2.0,12.754043877124786,-13.671056747436523,-16.463611602783203,2.7925548553466797,9.961489021778107
494,145,2,3,True,corrupt_det,True,,7.0,"(""Two","(""The",-7.164001941680908,-19.28900146484375,2.0,2.0,12.124999523162842,-14.719380378723145,-6.9068803787231445,-7.8125,19.937499523162842
495,146,0,3,False,corrupt,True,,24.0,Pikachu.,Charmander.,-11.588631629943848,-16.62788200378418,2.0,4.0,5.039250373840332,-19.992050170898438,-22.768747329711914,2.7766971588134766,2.2625532150268555
495,146,0,3,False,corrupt_det,True,,24.0,Pikachu.,Marshall.,-11.588631629943848,-15.978250503540039,2.0,2.0,4.389618873596191,-19.992050170898438,-17.536754608154297,-2.4552955627441406,6.844914436340332
496,146,1,3,False,corrupt,False,,,,,,,,,,,,,
496,146,1,3,False,corrupt_det,True,,3.0,"""The","""Mulder",-0.13710853457450867,-13.791458129882812,2.0,3.0,13.654349595308304,-4.32025146484375,-20.962169647216797,16.641918182373047,-2.987568587064743
497,146,2,3,True,corrupt,True,,32.0,"character""","level""",-0.24486854672431946,-21.288551330566406,2.0,2.0,21.043682783842087,-6.484163284301758,-11.551556587219238,5.0673933029174805,15.976289480924606
498,147,0,3,False,corrupt,True,,8.0,British,American,-0.9805134534835815,-12.480513572692871,1.0,1.0,11.50000011920929,-5.727742671966553,-6.915242671966553,1.1875,10.31250011920929
498,147,0,3,False,corrupt_det,True,,8.0,British,David,-0.9805134534835815,-16.918012619018555,1.0,1.0,15.937499165534973,-5.727742671966553,-7.727742671966553,2.0,13.937499165534973
499,147,1,3,False,corrupt,True,,21.0,"Ou""","O""",-2.0626637935638428,-10.361069679260254,2.0,2.0,8.298405885696411,-13.916823387145996,-11.580079078674316,-2.3367443084716797,10.63515019416809
499,147,1,3,False,corrupt_det,True,,3.0,"""The","""American",-4.466243267059326,-15.278743743896484,2.0,2.0,10.812500476837158,-5.874821662902832,-10.624821662902832,4.75,6.062500476837158
500,147,2,3,True,corrupt,True,,24.0,"Ouistreham""),","Istanbul""),",-1.8178350925445557,-16.957691192626953,5.0,2.0,15.139856100082397,-25.079368591308594,-17.63567352294922,-7.443695068359375,22.583551168441772
500,147,2,3,True,corrupt_det,True,,2.0,"""Ou""","""Software""",-0.0013092780718579888,-35.55644226074219,4.0,3.0,35.55513298267033,-33.823081970214844,-24.0039119720459,-9.819169998168945,45.374302980839275
501,148,0,3,False,corrupt,True,,23.0,"Wife.""","Husband.""",-10.342182159423828,-19.15761947631836,2.0,2.0,8.815437316894531,-9.56082534790039,-19.138046264648438,9.577220916748047,-0.7617835998535156
501,148,0,3,False,corrupt_det,True,,1.0,TV,British,-0.3405774235725403,-14.762452125549316,1.0,1.0,14.421874701976776,-13.63530445098877,-13.01030445098877,-0.625,15.046874701976776
502,148,1,3,False,corrupt,False,,,,,,,,,,,,,
502,148,1,3,False,corrupt_det,True,,2.0,"""In","""British",-12.66120433807373,-20.942455291748047,2.0,2.0,8.281250953674316,-12.674016952514648,-12.611516952514648,-0.0625,8.343750953674316
503,148,2,3,True,corrupt,False,,,,,,,,,,,,,
503,148,2,3,True,corrupt_det,True,,9.0,"(""In","(""Angeles",-0.17573389410972595,-35.638885498046875,2.0,4.0,35.46315160393715,-7.59971284866333,-14.9140625,7.31434965133667,28.14880195260048
504,149,0,4,False,corrupt,True,,9.0,U.S.,French.,-1.1867672204971313,-27.665042877197266,3.0,2.0,26.478275656700134,-7.55267858505249,-21.445270538330078,13.892591953277588,12.585683703422546
505,149,1,4,False,corrupt,True,,10.0,specific,fictional,-8.853882789611816,-11.166382789611816,1.0,1.0,2.3125,-6.522048473358154,-7.522048473358154,1.0,1.3125
505,149,1,4,False,corrupt_det,True,,1.0,Corps,King,-4.312281608581543,-20.73806381225586,1.0,1.0,16.425782203674316,-7.972464561462402,-17.69121551513672,9.718750953674316,6.70703125
506,149,2,4,False,corrupt,True,,21.0,"""Cheboygan""","""Chicago""",-10.339346885681152,-15.33522891998291,5.0,3.0,4.995882034301758,-26.356664657592773,-20.858402252197266,-5.498262405395508,10.494144439697266
506,149,2,4,False,corrupt_det,True,,2.0,"""The","""Schmid",-2.8029303550720215,-22.07495880126953,2.0,3.0,19.27202844619751,-5.270586967468262,-20.22590446472168,14.955317497253418,4.316710948944092
507,149,3,4,True,corrupt,True,,30.0,"""man","""moon",-9.621646881103516,-18.527896881103516,2.0,2.0,8.90625,-16.65839385986328,-18.22089385986328,1.5625,7.34375
507,149,3,4,True,corrupt_det,True,,2.0,"""Che""","""Nip""",-4.076879849890247e-05,-42.20198440551758,3.0,4.0,42.20194363671908,-26.7219181060791,-45.17611312866211,18.454195022583008,23.74774861413607
508,150,0,3,False,corrupt,False,,,,,,,,,,,,,
508,150,0,3,False,corrupt_det,True,,13.0,British,North,-0.26253053545951843,-10.012530326843262,1.0,1.0,9.749999791383743,-6.433897972106934,-11.465147972106934,5.03125,4.718749791383743
509,150,1,3,False,corrupt,True,,37.0,Army's,Navy's,-0.35494107007980347,-4.886550426483154,2.0,2.0,4.531609356403351,-5.898433208465576,-5.475584506988525,-0.4228487014770508,4.954458057880402
509,150,1,3,False,corrupt_det,True,,2.0,"""The","""Tomorrowland",-2.1854422092437744,-26.894615173339844,2.0,3.0,24.70917296409607,-5.270586967468262,-22.847240447998047,17.576653480529785,7.132519483566284
510,150,2,3,True,corrupt,True,,8.0,interim,permanent,-0.11609338968992233,-20.741092681884766,1.0,1.0,20.624999292194843,-14.337553977966309,-12.926421165466309,-1.4111328125,22.036132104694843
511,151,0,3,False,corrupt,True,,14.0,managerial,culinary,-1.7808315753936768,-14.593331336975098,1.0,1.0,12.812499761581421,-12.358160018920898,-13.295660018920898,0.9375,11.874999761581421
512,151,1,3,False,corrupt,False,,,,,,,,,,,,,
512,151,1,3,False,corrupt_det,True,,19.0,1995,2002,-2.439361333847046,-2.3007583618164062,5.0,5.0,-0.13860297203063965,-4.004899024963379,-4.143890380859375,0.1389913558959961,-0.27759432792663574
513,151,2,3,True,corrupt,False,,,,,,,,,,,,,
513,151,2,3,True,corrupt_det,True,,25.0,Championship,Turin,-0.5528910756111145,-17.985937118530273,1.0,2.0,17.43304604291916,-8.746723175048828,-12.019085884094238,3.27236270904541,14.160683333873749
514,152,0,3,False,corrupt,True,,11.0,Dante's,Shakespeare's,-0.8221362233161926,-1.9705077409744263,2.0,2.0,1.1483715176582336,-10.50936222076416,-8.809488296508789,-1.699873924255371,2.8482454419136047
514,152,0,3,False,corrupt_det,True,,19.0,Divine,Florida,-0.02225484326481819,-20.034950256347656,1.0,1.0,20.012695413082838,-8.363882064819336,-12.504507064819336,4.140625,15.872070413082838
515,152,1,3,False,corrupt,False,,,,,,,,,,,,,
515,152,1,3,False,corrupt_det,True,,3.0,"""In","""Interactionism",-5.83449125289917,-30.767013549804688,2.0,3.0,24.932522296905518,-9.749821662902832,-25.38811683654785,15.63829517364502,9.294227123260498
516,152,2,3,True,corrupt,False,,,,,,,,,,,,,
516,152,2,3,True,corrupt_det,True,,5.0,"(""John","(""Kennedy",-5.504312515258789,-18.929882049560547,2.0,3.0,13.425569534301758,-9.12157154083252,-14.879222869873047,5.757651329040527,7.6679182052612305
517,153,0,4,False,corrupt,True,,14.0,"Danzig,","Warsaw,",-1.763606309890747,-7.060863494873047,3.0,2.0,5.2972571849823,-12.438749313354492,-9.471192359924316,-2.967556953430176,8.264814138412476
517,153,0,4,False,corrupt_det,True,,8.0,19th-century,26th-century,-0.7614444494247437,-23.080764770507812,5.0,5.0,22.31932032108307,-7.0279221534729,-16.97198486328125,9.94406270980835,12.37525761127472
518,153,1,4,False,corrupt,True,,24.0,bank.,casino.,-9.491438865661621,-16.900915145874023,2.0,2.0,7.409476280212402,-7.315901279449463,-8.94858169555664,1.6326804161071777,5.776795864105225
518,153,1,4,False,corrupt_det,True,,3.0,"(""In","(""Creek",-9.009621620178223,-25.01895523071289,2.0,3.0,16.009333610534668,-10.806367874145508,-23.906902313232422,13.100534439086914,2.908799171447754
520,153,3,4,True,corrupt,True,,32.0,"""1825""","""1925""",-6.737049102783203,-16.42168426513672,6.0,6.0,9.684635162353516,-15.106319427490234,-13.18466567993164,-1.9216537475585938,11.60628890991211
520,153,3,4,True,corrupt_det,True,,32.0,"""1825""","""1832""",-6.737049102783203,-7.600971698760986,6.0,6.0,0.8639225959777832,-15.106319427490234,-16.023067474365234,0.916748046875,-0.0528254508972168
521,154,0,3,False,corrupt,True,,12.0,scientific,fictional,-0.42848190665245056,-18.990982055664062,1.0,1.0,18.562500149011612,-13.05177116394043,-17.55177116394043,4.5,14.062500149011612
521,154,0,3,False,corrupt_det,True,,1.0,Wikipedia,Civil,-0.24331212043762207,-21.42495346069336,1.0,1.0,21.181641340255737,-0.10174043476581573,-19.76580238342285,19.664061948657036,1.5175793915987015
522,154,1,3,False,corrupt,True,,18.0,liquid,solid,-0.0064580077305436134,-21.256458282470703,1.0,1.0,21.25000027474016,-2.7722384929656982,-8.397238731384277,5.625000238418579,15.62500003632158
522,154,1,3,False,corrupt_det,True,,2.0,"""The","""American",-0.6131225228309631,-5.050622463226318,2.0,2.0,4.437499940395355,-5.270586967468262,-8.458086967468262,3.1875,1.2499999403953552
523,154,2,3,True,corrupt,True,,22.0,liquids,solids,-4.172720909118652,-14.485220909118652,1.0,1.0,10.3125,-9.902427673339844,-12.183677673339844,2.28125,8.03125
524,155,0,4,False,corrupt,False,,,,,,,,,,,,,
524,155,0,4,False,corrupt_det,True,,14.0,1960s,1967s,-4.859824180603027,-17.63608741760254,6.0,6.0,12.776263236999512,-9.42071533203125,-20.27939224243164,10.85867691040039,1.917586326599121
525,155,1,4,False,corrupt,True,,2.0,football,basketball,-1.2687203884124756,-2.6437203884124756,1.0,1.0,1.375,-7.6798577308654785,-8.55485725402832,0.8749995231628418,0.5000004768371582
